galaxy,R_kpc,Vobs_kms,Verr_kms,Vmodel_kms,resid_kms,z,y,a_bar_mps2,a_vac_mid_mps2,a_vac_out_mps2
ESO563-G021,15.18,310.0,16.1,234.47560747662703,75.52439252337297,4.690956057352357,-0.14946021509847376,8.505914852602827e-11,1.7274201606857474e-11,1.504095186425223e-11
ESO563-G021,16.83,314.0,13.5,237.93790179207622,76.06209820792378,5.634229496883243,-0.18857461979365975,7.773321428637275e-11,1.633965749802208e-11,1.4943718348303383e-11
ESO563-G021,18.56,317.0,12.7,236.21879525420454,80.78120474579546,6.360724783133501,-0.24891989574840778,6.764899519290209e-11,1.4991723544152763e-11,1.479100439335821e-11
ESO563-G021,20.3,319.0,10.4,236.90254062912197,82.09745937087803,7.893986477969041,-0.29468515542941826,6.08830065240725e-11,1.4040824107343094e-11,1.4673042515143397e-11
ESO563-G021,21.94,318.0,10.8,239.51678777580898,78.48321222419102,7.266964094832502,-0.3254959550647043,5.67133486425649e-11,1.343332270011623e-11,1.4592604579733434e-11
ESO563-G021,23.68,317.0,9.3,241.54132162713296,75.45867837286704,8.113836384179251,-0.35873602902402857,5.2534574252343074e-11,1.280604235790747e-11,1.4504918035616646e-11
ESO563-G021,25.41,317.0,7.23,238.26369030451275,78.73630969548725,10.89022264114623,-0.4142798138071146,4.6227609100839315e-11,1.1819714052377347e-11,1.4356336413883924e-11
ESO563-G021,27.06,312.0,8.39,234.82280833692082,77.17719166307918,9.198711759604192,-0.46760020681746883,4.0886603928311486e-11,1.0941319059358715e-11,1.4211340000546973e-11
ESO563-G021,28.8,312.0,8.37,230.17029602679543,81.82970397320457,9.776547667049531,-0.5282911168679262,3.555413598792067e-11,1.0017284965698976e-11,1.4043575102450513e-11
ESO563-G021,30.53,311.0,11.5,226.13678708159003,84.86321291840997,7.379409818992172,-0.585278980896514,3.11818777940097e-11,9.217779437215117e-12,1.3883498272180439e-11
ESO563-G021,32.18,310.0,14.5,224.17562547970977,85.82437452029023,5.918922380709671,-0.6288793672703239,2.8203426747033616e-11,8.647602409798442e-12,1.3759420438484266e-11
ESO563-G021,33.91,313.0,15.9,223.05253634304043,89.94746365695957,5.6570731859723,-0.6685027441615881,2.574414672062119e-11,8.158769075864065e-12,1.3645493996021055e-11
ESO563-G021,35.65,320.0,8.83,221.0826862727683,98.91731372723169,11.202413785643452,-0.712442672525283,2.3266902692196055e-11,7.647557071244261e-12,1.3517900761519187e-11
ESO563-G021,37.3,321.0,7.88,219.76950511703333,101.23049488296667,12.846509502914552,-0.7502917392643335,2.1325022928176216e-11,7.231871082882896e-12,1.3406971202329158e-11
ESO563-G021,39.03,320.0,8.0,217.96120757464496,102.03879242535504,12.75484905316938,-0.7921426148371371,1.9365942195353174e-11,6.797383166669962e-12,1.3283250839920114e-11
ESO563-G021,40.76,315.0,9.82,216.37997277238912,98.62002722761088,10.04277263010294,-0.8322403640881754,1.7657974363521223e-11,6.40457930646765e-12,1.3163706054945687e-11
ESO563-G021,42.41,312.0,9.07,215.36898372571991,96.63101627428009,10.653915796502766,-0.8669273627830444,1.6302487777106522e-11,6.082373258846037e-12,1.3059528413344322e-11
F561-1,1.61,23.4,10.0,35.29764751583777,-11.897647515837768,-1.1897647515837768,-1.1354628244739213,8.784527800144775e-12,4.06272758542931e-12,1.2232026829661936e-11
F561-1,3.23,40.6,5.0,49.14109048718413,-8.541090487184128,-1.7082180974368257,-1.165059009426641,8.205824731541397e-12,3.8843552156228195e-12,1.2138877059753772e-11
F561-1,4.84,45.5,5.0,57.40653391962361,-11.906533919623612,-2.3813067839247224,-1.2485361836867017,6.770879149953877e-12,3.4208046398996586e-12,1.1874475299108375e-11
F561-1,6.45,49.2,5.0,66.95251621167469,-17.75251621167469,-3.550503242334938,-1.2298209758358756,7.069037250774377e-12,3.5198693907042603e-12,1.1933953850474843e-11
F561-1,8.06,50.4,5.0,75.78412475292245,-25.384124752922453,-5.0768249505844905,-1.2073346490264403,7.444689635903959e-12,3.642538686747308e-12,1.20052684397419e-11
F561-1,9.66,50.4,5.0,81.66727388085735,-31.267273880857353,-6.253454776171471,-1.235799760624588,6.9723870151978235e-12,3.487926555025574e-12,1.1914964736079467e-11
F563-1,1.07,22.1,7.17,25.414007333594515,-3.314007333594514,-0.4622046490368918,-1.3639924299323445,5.1902564415640136e-12,2.866340983038289e-12,1.1505345115661887e-11
F563-1,1.78,42.7,10.66,33.54707904151691,9.152920958483094,0.8586229792198024,-1.3184258627038017,5.7644169077039644e-12,3.0739911843099123e-12,1.1651446497880551e-11
F563-1,2.49,60.6,7.69,39.124768976120805,21.475231023879196,2.7926178184498305,-1.345832292017494,5.4118899167317145e-12,2.9474296138180896e-12,1.1563632072239495e-11
F563-1,2.97,76.8,11.1,42.04369711112686,34.75630288887314,3.1311984584570394,-1.3781457566222268,5.023836413410052e-12,2.804634371545219e-12,1.1459866995638342e-11
F563-1,3.04,81.6,17.5,42.35145687172304,39.24854312827696,2.2427738930443977,-1.386970161426001,4.922787448544565e-12,2.7668094626789712e-12,1.1431490202546763e-11
F563-1,3.19,87.0,8.93,43.07545303486172,43.92454696513828,4.918762258134186,-1.4015453068410648,4.760317711331929e-12,2.7054060113986506e-12,1.1384585515112218e-11
F563-1,6.95,90.0,24.8,59.83029258684145,30.169707413158548,1.216520460208006,-1.53251134914234,3.5210313906640006e-12,2.20939983668865e-12,1.096151217700404e-11
F563-1,8.58,97.8,9.4,66.64283845253766,31.157161547462337,3.314591653985355,-1.526898534590368,3.5668324695885863e-12,2.228731597474307e-12,1.0979691275970991e-11
F563-1,9.26,93.7,25.3,69.41693781435028,24.283062185649726,0.9598048294723212,-1.520952264557833,3.6160046600351837e-12,2.249389454702885e-12,1.099894674779554e-11
F563-1,9.89,103.0,23.8,71.99901086674873,31.000989133251267,1.3025625686240028,-1.5128840769645546,3.683809547068325e-12,2.2777139423573215e-12,1.1025067247320935e-11
F563-1,10.08,97.4,11.0,72.84450905845745,24.55549094154256,2.232317358322051,-1.5080803345490406,3.7247824424405386e-12,2.2947408602352914e-12,1.1040615646736803e-11
F563-1,11.84,106.5,9.48,78.6872144245088,27.812785575491205,2.9338381408745997,-1.515451383935235,3.662097156797387e-12,2.2686640227266076e-12,1.1016756474263587e-11
F563-1,14.56,112.0,11.0,82.98899649202941,29.011003507970585,2.6373639552700534,-1.6321471669390895,2.799200964448552e-12,1.891947345259634e-12,1.0638391090843633e-11
F563-1,15.43,111.5,9.4,84.55821672112984,26.94178327887016,2.866147157326613,-1.6573047552515616,2.6416573883476715e-12,1.819027372415196e-12,1.0556729445342171e-11
F563-1,17.93,111.0,24.3,90.3393520892049,20.660647910795106,0.8502324243125557,-1.6795521844454064,2.50974190201097e-12,1.7568064489127283e-12,1.0484507528708062e-11
F563-1,19.02,112.5,7.75,92.71801403171115,19.78198596828885,2.552514318488884,-1.688393591046009,2.459164920083441e-12,1.7326533533554668e-12,1.0455805738813642e-11
F563-1,20.1,106.0,10.7,94.9591824259502,11.040817574049797,1.03185210972428,-1.6978257158634238,2.4063319098529964e-12,1.7072396704509963e-12,1.0425187197992385e-11
F563-V1,1.31,12.0,5.0,23.601682785358527,-11.601682785358527,-2.3203365570717054,-1.767366968841028,2.0502852021602785e-12,1.5306590148279204e-12,1.0199527913716848e-11
F563-V1,2.63,21.7,5.0,35.494563857485126,-13.794563857485127,-2.7589127714970254,-1.6169083427656756,2.8991648013905272e-12,1.93747918287392e-12,1.0687847895162088e-11
F563-V1,3.93,28.6,5.0,45.72874168679863,-17.128741686798627,-3.4257483373597255,-1.4962396483468532,3.827732659370482e-12,2.3372350440146126e-12,1.1078928761543416e-11
F563-V1,5.24,29.5,5.0,51.84471918124465,-22.34471918124465,-4.46894383624893,-1.5371481533664886,3.483638589028418e-12,2.1935515305079075e-12,1.0946491810167574e-11
F563-V1,6.55,28.6,5.0,56.61645148871199,-28.016451488711986,-5.603290297742397,-1.5915175601257319,3.0737156327471154e-12,2.0156988046504394e-12,1.0770230003065643e-11
F563-V1,7.87,27.3,5.0,61.000930748937925,-33.70093074893792,-6.740186149787585,-1.6326537952615527,2.795937446969073e-12,1.890451452354597e-12,1.0636746721717649e-11
F563-V2,0.28,11.9,7.89,11.157199081926896,0.7428009180731046,0.09414460305109057,-1.7093355747442547,2.3433959299854716e-12,1.6767146334338696e-12,1.038782602033941e-11
F563-V2,0.87,34.8,7.89,23.76955771943271,11.030442280567286,1.398028172441988,-1.2927580393210651,6.115376594417179e-12,3.1972455497764312e-12,1.1733515379238744e-11
F563-V2,1.46,58.5,8.68,33.66766528852325,24.832334711476747,2.8608680543175975,-1.1327126688514177,8.840332038312784e-12,4.079695474640143e-12,1.2240665612165273e-11
F563-V2,2.05,81.5,14.2,41.836956720116156,39.663043279883844,2.7931720619636513,-1.054241445776368,1.0591069069001281e-11,4.5934881282155614e-12,1.2485863703556024e-11
F563-V2,2.35,91.8,17.5,44.9653040540782,46.834695945921794,2.6762683397669598,-1.0481069935087257,1.0741730510047888e-11,4.636166079418289e-12,1.2504921245153527e-11
F563-V2,4.76,114.0,8.68,60.7067463823514,53.2932536176486,6.139775762401913,-1.1350691510175368,8.7924942916089e-12,4.065152313181126e-12,1.2233263615713541e-11
F563-V2,7.86,116.0,8.68,76.99795267881677,39.00204732118323,4.49332342409945,-1.1573959964542473,8.351899304846165e-12,3.929804971960652e-12,1.2163026821948485e-11
F563-V2,8.7,117.0,16.6,82.15167646872302,34.848323531276975,2.099296598269697,-1.133414685160789,8.826053606664751e-12,4.075357733834659e-12,1.2238460719253863e-11
F563-V2,10.18,118.0,51.9,84.75537694382498,33.244623056175016,0.6405515039725437,-1.2160704604841615,7.296436136314466e-12,3.5944028864741367e-12,1.1977582891831796e-11
F563-V2,10.47,118.0,40.3,85.26335531975897,32.73664468024103,0.8123236893360057,-1.230648574079383,7.055579211673924e-12,3.5154311041266756e-12,1.193132600992045e-11
F565-V2,1.26,21.7,10.0,23.943578021047646,-2.2435780210476466,-0.22435780210476466,-1.6800313703226808,2.506974264620177e-12,1.755489120712581e-12,1.0482951938986575e-11
F565-V2,2.51,40.3,10.0,35.70542022765949,4.594579772340509,0.4594579772340509,-1.5483712350840158,3.3947673060044998e-12,2.155643517172595e-12,1.0910127372793193e-11
F565-V2,3.78,57.7,7.0,43.921106040987816,13.778893959012187,1.9684134227160268,-1.542961807272448,3.4373158350433077e-12,2.1738354260295415e-12,1.0927656198887393e-11
F565-V2,5.03,68.5,7.0,50.08255945703727,18.41744054296273,2.6310629347089614,-1.5695496899070334,3.233192451169444e-12,2.085820743955995e-12,1.084147589199424e-11
F565-V2,6.29,73.5,7.0,56.71171810086636,16.788281899133644,2.3983259855905206,-1.5407616003116964,3.4547740256077145e-12,2.181276934848245e-12,1.0934785014327763e-11
F565-V2,7.54,78.5,5.0,62.353345516126886,16.146654483873114,3.2293308967746226,-1.5312355177040766,3.5313903697690013e-12,2.213779851299147e-12,1.0965644697790717e-11
F565-V2,8.8,83.1,6.0,66.68436022815268,16.41563977184731,2.7359399619745517,-1.554248386509058,3.349136586338806e-12,2.136044821881818e-12,1.0891079932941767e-11
F567-2,1.92,26.9,8.0,32.12243287229437,-5.22243287229437,-0.6528041090367962,-1.4853116338196324,3.925270697210254e-12,2.377125015080972e-12,1.111427281755928e-11
F567-2,3.83,46.8,5.0,43.72885665539495,3.071143344605048,0.6142286689210096,-1.5681283569858644,3.2437911834080136e-12,2.090437699567113e-12,1.0846084374333343e-11
F567-2,5.75,47.6,5.0,52.87444100188782,-5.274441001887816,-1.054888200377563,-1.599189307552601,3.0198956636688902e-12,1.9917497646144672e-12,1.0745341982261032e-11
F567-2,7.67,48.1,8.0,63.065052254341666,-14.965052254341664,-1.870631531792708,-1.5249246708033068,3.5830805808873797e-12,2.2355686376110704e-12,1.0986083550660252e-11
F567-2,9.59,52.2,10.0,71.43443452482028,-19.234434524820273,-1.9234434524820272,-1.4962126278108772,3.82797081714103e-12,2.337332876642863e-12,1.107901617227957e-11
F568-1,0.44,15.7,9.1,16.315030008300084,-0.615030008300085,-0.06758571519781155,-1.3617831681625299,5.216726614663451e-12,2.876090024143867e-12,1.1512440018915922e-11
F568-1,1.32,44.5,9.1,32.389540131589385,12.110459868410615,1.3308197657594083,-1.1130087172406224,9.250655946001505e-12,4.2032669935518085e-12,1.2302472688950649e-11
F568-1,2.2,69.4,9.1,41.38013973737047,28.019860262629535,3.0791055233658833,-1.1305902039493603,8.883641865202838e-12,4.092837066837185e-12,1.2247330683113833e-11
F568-1,3.08,90.0,11.4,48.19645069909856,41.80354930090144,3.6669780088510033,-1.1575080202414856,8.349745257828984e-12,3.929136894861759e-12,1.2162673938712819e-11
F568-1,3.96,105.0,9.88,52.30804519899462,52.69195480100538,5.333193805769775,-1.2351225086419824,6.983268449121401e-12,3.4915308881611523e-12,1.1917116314985799e-11
F568-1,4.84,113.0,16.2,56.86448916946461,56.13551083053539,3.4651549895392217,-1.2660967414403588,6.50256204268032e-12,3.3302892014394246e-12,1.1818568391050158e-11
F568-1,5.53,117.0,24.8,60.8995385670111,56.1004614329889,2.2621153803624554,-1.2625286684998394,6.556205798267013e-12,3.348492596211127e-12,1.1829935415924869e-11
F568-1,7.48,124.0,9.1,74.41998232239955,49.58001767760045,5.448353590945104,-1.1734875225850696,8.048106661702017e-12,3.8349474117973824e-12,1.211229001229222e-11
F568-1,8.37,127.0,9.1,79.97555619887574,47.024443801124264,5.167521296826842,-1.1462136491323551,8.569739032852099e-12,3.997044120478306e-12,1.2198228405208972e-11
F568-1,9.24,130.0,9.1,84.63589863939912,45.364101360600884,4.985066083582515,-1.1339545238019122,8.815089422394311e-12,4.072025092253433e-12,1.2236765063731473e-11
F568-1,10.13,133.0,9.1,88.80579144310919,44.194208556890814,4.856506434823166,-1.1303720864558917,8.88810465357027e-12,4.0941898744151484e-12,1.2248015527059393e-11
F568-1,13.23,142.0,23.8,100.52810660275662,41.47189339724338,1.7425165292959401,-1.1465563752212677,8.562978839793153e-12,3.9949670312856035e-12,1.2197150217268232e-11
F568-3,0.64,12.4,8.6,19.26458667771339,-6.864586677713389,-0.798207753222487,-1.404694222098322,4.725927163443922e-12,2.6923131431402684e-12,1.1374446331009235e-11
F568-3,1.18,21.9,6.2,27.790519504874844,-5.890519504874845,-0.950083791108846,-1.285370615212757,6.220289973639166e-12,3.23358974570536e-12,1.1757102418327884e-11
F568-3,1.8,32.3,1.88,35.24207115565407,-2.9420711556540695,-1.5649314657734412,-1.2363636431375098,6.963340029789283e-12,3.484928298184865e-12,1.1913173212811634e-11
F568-3,2.03,37.9,6.2,37.60949698978324,0.29050301021676006,0.04685532422850969,-1.2274722833187897,7.107370620553436e-12,3.5324943816494353e-12,1.1941410365553544e-11
F568-3,2.78,53.1,9.5,44.94396420455203,8.15603579544797,0.8585300837313653,-1.190008670088624,7.747696074836268e-12,3.7398436590101206e-12,1.2060101521993329e-11
F568-3,3.0,62.4,11.0,46.8555206028007,15.544479397199296,1.4131344906544816,-1.1837200079574526,7.860700292265622e-12,3.775774499596455e-12,1.2079978110068385e-11
F568-3,3.64,68.0,6.2,51.967295686486366,16.032704313513634,2.585920050566715,-1.171718782200835,8.080950822852051e-12,3.84526550913193e-12,1.2117871494571118e-11
F568-3,4.19,78.0,7.98,55.95472488615431,22.04527511384569,2.762565803740061,-1.1655133550391814,8.197244537473326e-12,3.88167635571177e-12,1.2137444524046877e-11
F568-3,4.6,82.3,6.2,58.13790577645831,24.162094223541686,3.8971119715389815,-1.1801633326828826,7.92534019493955e-12,3.796242225428679e-12,1.2091213527922239e-11
F568-3,5.14,85.7,6.3,60.67147244707879,25.02852755292121,3.972782151257335,-1.2028492063119995,7.521977668419961e-12,3.667493917017125e-12,1.2019473763111507e-11
F568-3,5.39,85.5,6.51,62.07665056751653,23.42334943248347,3.5980567484613624,-1.204363282382299,7.4957995392743e-12,3.659051914788958e-12,1.20146794700559e-11
F568-3,6.31,89.5,15.6,67.43737908527466,22.062620914725343,1.4142705714567527,-1.1971899985356946,7.620636517362567e-12,3.699213580212187e-12,1.2037386621566833e-11
F568-3,9.1,95.2,15.5,79.94310728199522,15.256892718004778,0.9843156592261147,-1.2203523252333357,7.224851430244758e-12,3.5710325486352177e-12,1.1964003563297092e-11
F568-3,10.17,97.5,6.2,84.32598746536604,13.17401253463396,2.124840731392574,-1.2243405120215773,7.15880831775262e-12,3.5493962888697223e-12,1.1951350194287656e-11
F568-3,11.99,101.0,10.2,90.0404008102722,10.959599189727797,1.074470508796843,-1.2549497937059484,6.671622310654255e-12,3.387475488829334e-12,1.1854067299631591e-11
F568-3,14.02,107.0,10.7,94.89330803896884,12.10669196103116,1.1314665384141271,-1.3032905083597675,5.968850998940578e-12,3.1461061275426405e-12,1.1699860711631135e-11
F568-3,15.94,117.0,11.7,99.38893853113883,17.611061468861166,1.5052189289624929,-1.3379414483132976,5.51111911436527e-12,2.9833466123548503e-12,1.1588934472953308e-11
F568-3,17.98,120.0,12.0,102.90747824503556,17.092521754964437,1.424376812913703,-1.3887477127971302,4.9026798381635355e-12,2.7592497297988276e-12,1.1425772128751444e-11
F568-V1,0.39,17.4,30.4,15.924703009367166,1.4752969906328328,0.04852950627081687,-1.2915450385387424,6.132480946117901e-12,3.2031861619831733e-12,1.1737389364967138e-11
F568-V1,1.18,46.3,37.1,32.33177262427791,13.968227375722087,0.3765020855989781,-1.0248925219899885,1.1331534465602626e-11,4.8011351730868935e-12,1.2576886575737714e-11
F568-V1,1.95,69.1,13.1,40.11337391356972,28.986626086430277,2.212719548582464,-1.0819325467696423,9.936849204346662e-12,4.40547816112473e-12,1.2399632149502733e-11
F568-V1,2.74,85.2,6.2,45.156967105489215,40.04303289451079,6.45855369266303,-1.1690334673709772,8.131071474867841e-12,3.860981429548357e-12,1.2126343178200067e-11
F568-V1,3.53,93.2,6.2,50.9322742302944,42.267725769705606,6.817375124146065,-1.1800614564654792,7.927199528690235e-12,3.796830060938962e-12,1.209153528532841e-11
F568-V1,4.3,100.0,12.4,56.03288471988575,43.96711528011425,3.54573510323502,-1.1857091619507936,7.824779067541977e-12,3.7643736380440685e-12,1.2073692488916381e-11
F568-V1,5.09,108.0,6.2,59.686699070528185,48.313300929471815,7.7924678918502925,-1.2234344760254143,7.173758792085314e-12,3.554300543270836e-12,1.1954225240423587e-11
F568-V1,5.87,112.0,6.2,62.36987575715051,49.63012424284949,8.004858748846692,-1.2736772964277048,6.390045486438913e-12,3.2919299293448878e-12,1.1794406150467075e-11
F568-V1,6.4,113.0,24.9,64.42686025709727,48.573139742902725,1.9507285037310333,-1.294002431215728,6.0978791742090625e-12,3.191162194905163e-12,1.1729540717833393e-11
F568-V1,7.44,113.0,15.5,68.75558704678512,44.244412953214876,2.854478255046121,-1.3136380969631738,5.828316788340776e-12,3.096629865096347e-12,1.1666767848489326e-11
F568-V1,8.21,112.0,13.1,71.96892201929177,40.03107798070823,3.0558074794433767,-1.3205265630000604,5.736601512042477e-12,3.064108393230107e-12,1.1644722173142276e-11
F568-V1,9.0,111.0,26.4,74.56346337032524,36.43653662967476,1.380171842033135,-1.3410577910625654,5.471714828228244e-12,2.9691119035028586e-12,1.1578943545436993e-11
F568-V1,9.72,111.0,19.4,77.43120436146549,33.56879563853451,1.730350290646109,-1.3425161615941599,5.453371503993188e-12,2.9624728495414455e-12,1.157426723682219e-11
F568-V1,11.79,113.0,12.5,85.45687759598151,27.54312240401849,2.203449792321479,-1.338410323029098,5.5051723889734876e-12,2.981200722585358e-12,1.158743142099071e-11
F568-V1,17.63,118.0,14.6,94.62743998450912,23.372560015490876,1.6008602750336216,-1.5484046636679467,3.3945060134917746e-12,2.155531553881751e-12,1.0910019041756246e-11
